x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
18.976418489279883,0.00223052087058872,0.005,0.1,0.006,0.101,0.854,0.524,0.905,0.001,0.0,0.0,0.033,423.581,1359.132
18.744436866151325,0.04864347219731994,0.017,0.093,0.015,0.098,0.842,0.564,0.964,0.004,0.0,0.004,0.053,401.185,1286.872
41.75392709461262,0.0020986904863059797,0.013,0.094,0.01,0.1,0.69,0.45,0.909,0.0,0.003,0.006,0.086,468.916,1410.431
18.323740298833364,0.0013493312395550098,0.011,0.1,0.01,0.103,Inf,0.578,0.951,0.001,0.0,0.0,0.052,407.75,1301.61
18.455626881099562,0.004071105294335311,0.017,0.09,0.017,0.093,Inf,Inf,0.96,0.001,0.0,0.0,0.052,389.851,1268.445
20.51043363083292,0.003373054503773538,0.014,0.091,0.013,0.095,Inf,Inf,0.943,0.001,0.003,0.002,0.053,408.829,1256.244
26.490925432291938,0.007374378076088337,0.017,0.099,0.015,0.104,0.809,0.539,0.923,0.003,0.171,0.004,0.065,418.056,1304.897
24.60684888397216,0.01126138492966271,0.013,0.078,0.008,0.084,Inf,Inf,0.922,0.001,0.002,0.002,0.065,403.376,1279.652
21.34875383139097,0.05086220169066586,0.013,0.097,0.011,0.102,0.776,0.571,0.945,0.004,0.0,0.0,0.05,384.853,1222.763
24.096335230372116,0.004867639131008896,0.016,0.098,0.013,0.103,0.761,0.544,0.925,0.002,0.003,0.007,0.07,413.318,1260.34
17.376717165108268,0.01539735399862803,0.017,0.083,0.015,0.087,0.848,0.551,0.919,0.003,0.021,0.0,0.045,421.464,1312.046
27.155226346213386,0.007299050841513513,0.011,0.1,0.009,0.104,0.76,0.496,0.928,0.001,0.003,0.007,0.06,406.015,1292.136
31.017461654371346,0.027932086086639513,0.012,0.095,0.009,0.099,0.776,0.528,0.968,0.004,0.0,0.0,0.067,407.723,1262.665
29.419778688762687,0.037308430496929175,0.016,0.067,0.011,0.073,Inf,Inf,0.917,0.002,0.007,0.009,0.08,390.561,1231.844
45.72782118591852,0.006202339483774532,0.018,0.092,0.014,0.098,Inf,Inf,0.957,0.001,0.002,0.006,0.096,416.066,1290.911
34.77397088058866,0.002291338157078629,0.014,0.083,0.011,0.087,Inf,Inf,0.961,0.001,0.007,0.0,0.084,402.49,1260.881
14.216475939564749,0.0013146828490029673,0.014,0.099,0.013,0.101,Inf,Inf,0.96,0.001,0.0,0.0,0.045,410.372,1299.25
23.04256583859716,0.0052403900485982246,0.011,0.1,0.01,0.103,0.791,0.511,0.926,0.001,0.0,0.0,0.058,413.423,1288.323
26.125915016044218,0.015989368891328255,0.019,0.09,0.015,0.096,0.783,0.554,0.952,0.001,0.003,0.019,0.062,422.434,1290.088
33.78873931078614,0.004251318198707516,0.012,0.097,0.008,0.102,0.652,0.47,0.927,0.001,0.0,0.012,0.07,429.792,1324.591
11.639811068939565,0.007230491506998579,0.015,0.074,0.009,0.082,Inf,Inf,0.927,0.003,0.0,0.002,0.041,389.395,1249.784
26.073431345575006,0.011785653082898383,0.019,0.091,0.015,0.097,Inf,Inf,0.913,0.004,0.01,0.016,0.07,400.421,1243.463
35.57342058696506,0.0008083946980398546,0.011,0.096,0.007,0.1,0.616,0.482,0.938,0.0,0.0,0.007,0.086,408.042,1283.224
42.18446085737249,0.0009050873888408151,0.014,0.092,0.011,0.098,Inf,Inf,0.911,0.0,0.0,0.013,0.079,409.31,1274.907
31.81177446323641,0.004029538116875088,0.017,0.092,0.012,0.099,Inf,Inf,0.928,0.0,0.003,0.004,0.081,397.817,1257.005
36.25778731565696,0.005723395568546522,0.017,0.097,0.013,0.102,0.752,0.557,0.944,0.0,0.005,0.008,0.084,391.124,1244.671
45.13479604844076,0.004279291798027245,0.009,0.099,0.004,0.104,0.559,0.5,0.897,0.0,0.002,0.004,0.09,425.23,1312.622
50.91517285539934,0.002830390945525134,0.016,0.096,0.012,0.102,0.715,0.549,0.952,0.001,0.0,0.005,0.099,423.736,1307.305
